url,titlu,autor,imagine,pret,"pret vechi","id extern"
"Word 2007, ghid de utilizare - Augustin Prodan, Florin Gorunescu",https://cdn4.libris.ro/img/pozeprod/364/363299-1-small-1.jpg,363299
"Calculatorul in trei timpi - Mircea Badut",https://cdn4.libris.ro/img/pozeprod/24283/24282405-1-small-1.jpg,24282405
"Colectii de date - Valeriu Iorga",https://cdn4.libris.ro/img/pozeprod/566/565852-1-small-1.jpg,565852
"Data mining: Modele predictive si de clasificare - Smaranda Belciug, Marina Gorunescu",https://cdn4.libris.ro/img/pozeprod/572/571379-1-small-1.jpg,571379
"Sisteme Informatice Geografice (Gis) - George Dimitriu",https://cdn4.libris.ro/img/pozeprod/315/314572-1-small-1.jpg,314572
"Utilizarea automatelor programabile in controlul proceselor - Ioan Margineanu",https://cdn4.libris.ro/img/pozeprod/371/370996-1-small-1.jpg,370996
"Securitatea cibernetica: provocari si perspective in educatie - Ioan-Cosmin Mihai, Costel Ciuchi, Gabriel Petrica",https://cdn4.libris.ro/img/pozeprod/24258/24257156-1-small-1.jpg,24257156
"Computer si internet  fara profesor vol. 3: Internetul: Incepeti navigarea",https://cdn4.libris.ro/img/pozeprod/373/372037-1-small-1.jpg,372037
"Informatica si TIC - Alina Gabriela Boca, Carmen Popescu, Maria Nita, Adrian Nita",https://cdn4.libris.ro/img/pozeprod/10750/10749543-1-small-1.jpg,10749543
"Principles and Practice of Functional Programming - Mircea Marin, Viorel Negru, Isabela Dramnesc",https://cdn4.libris.ro/img/pozeprod/27273/27272525-1-small-1.jpg,27272525
"Analiza semnalelor cu Pspice - Constantin Strimbu, Stefan Alexandru",https://cdn4.libris.ro/img/pozeprod/13056/13055154-1-small-1.jpg,13055154
"Learn Hardware Firmware and Software Design - O.G. Popa",https://cdn4.libris.ro/img/pozeprod/1257/1256657-1-small-1.jpg,1256657
"Optimizarea diagramelor de croire - Ioan Maxim",https://cdn4.libris.ro/img/pozeprod/11032/11031550-1-small-1.jpg,11031550
"Computer Si Internet  Fara Profesor Vol. 10. Muzica Digitala",https://cdn4.libris.ro/img/pozeprod/374/373201-1-small-1.jpg,373201
"Primii pasi in lumea calculatoarelor - Marius Tomescu",https://cdn4.libris.ro/img/pozeprod/351/350634-1-small-1.jpg,350634
"Instrumente web 2.0 utilizate in educatie - Traian Anghel",https://cdn4.libris.ro/img/pozeprod/351/350636-1-small-1.jpg,350636
"Tehnici De Data Mining Rezolvate In Spss Clementine - Nicoleta Petcu",https://cdn4.libris.ro/img/pozeprod/368/367651-1-small-1.jpg,367651
"Informatica Juridica Si Drept Informatic - Ioana Vasiu, Lucian Vasiu",https://cdn4.libris.ro/img/pozeprod/368/367652-1-small-1.jpg,367652
"Limbajul C# pentru incepatori. Vol.7 - Liviu Negrescu, Lavinia Negrescu",https://cdn4.libris.ro/img/pozeprod/566/565850-1-small-1.jpg,565850
"Computer si Internet  fara profesor vol. 14. Internet - Retelele sociale",https://cdn4.libris.ro/img/pozeprod/375/374285-1-small-1.jpg,374285
"Servicii web, modele, platforme, aplicatii - Florian Mircea Boian",https://cdn4.libris.ro/img/pozeprod/375/374376-1-small-1.jpg,374376
"Initiere in programarea logica. Aplicatii in Prolog - Mariana Neagu",https://cdn4.libris.ro/img/pozeprod/373/372376-1-small-1.jpg,372376
"Limbajul C# pentru incepatori. Vol.6 - Liviu Negrescu, Lavinia Negrescu",https://cdn4.libris.ro/img/pozeprod/373/372377-1-small-1.jpg,372377
"Analiza exploratorie si procesarea datelor cu simulari in Matlab  - Florin Gorunescu, Marina Gorunesc",https://cdn4.libris.ro/img/pozeprod/630/629856-1-small-1.jpg,629856
"Decizii optime in management cu winqsb 2.0 vol.1 - Ovidiu Aurelian Blajina",https://cdn4.libris.ro/img/pozeprod/571/570126-1-small-1.jpg,570126
"Prelucrarea digitala a semnalelor - Radu Zaciu",https://cdn4.libris.ro/img/pozeprod/315/314530-1-small-1.jpg,314530
"Programarea algoritmilor. Aplicatii in pascal si C/C++ - Manuela Coconea, Cristina Luca",https://cdn4.libris.ro/img/pozeprod/315/314533-1-small-1.jpg,314533
"Limbajul C # pentru incepatori. Vol.8 - Liviu Negrescu, Lavinia Negrescu",https://cdn4.libris.ro/img/pozeprod/572/571193-1-small-1.jpg,571193
