url,titlu,autor,imagine,pret,"pret vechi","id extern"
"Word 2007, ghid de utilizare - Augustin Prodan, Florin Gorunescu",https://cdn4.libris.ro/img/pozeprod/364/363299-1-small-1.jpg,363299
"Data mining: Modele predictive si de clasificare - Smaranda Belciug, Marina Gorunescu",https://cdn4.libris.ro/img/pozeprod/572/571379-1-small-1.jpg,571379
"Securitatea cibernetica: provocari si perspective in educatie - Ioan-Cosmin Mihai, Costel Ciuchi, Gabriel Petrica",https://cdn4.libris.ro/img/pozeprod/24258/24257156-1-small-1.jpg,24257156
"Sisteme Informatice Geografice (Gis) - George Dimitriu",https://cdn4.libris.ro/img/pozeprod/315/314572-1-small-1.jpg,314572
"Computer si internet  fara profesor vol. 3: Internetul: Incepeti navigarea",https://cdn4.libris.ro/img/pozeprod/373/372037-1-small-1.jpg,372037
"Colectii de date - Valeriu Iorga",https://cdn4.libris.ro/img/pozeprod/566/565852-1-small-1.jpg,565852
"Utilizarea automatelor programabile in controlul proceselor - Ioan Margineanu",https://cdn4.libris.ro/img/pozeprod/371/370996-1-small-1.jpg,370996
"Learn Hardware Firmware and Software Design - O.G. Popa",https://cdn4.libris.ro/img/pozeprod/1257/1256657-1-small-1.jpg,1256657
"Calculatorul in trei timpi - Mircea Badut",https://cdn4.libris.ro/img/pozeprod/24283/24282405-1-small-1.jpg,24282405
"Analiza semnalelor cu Pspice - Constantin Strimbu, Stefan Alexandru",https://cdn4.libris.ro/img/pozeprod/13056/13055154-1-small-1.jpg,13055154
"Informatica si TIC - Alina Gabriela Boca, Carmen Popescu, Maria Nita, Adrian Nita",https://cdn4.libris.ro/img/pozeprod/10750/10749543-1-small-1.jpg,10749543
"Invata hardware, firmware si software design - O.G. Popa",https://cdn4.libris.ro/img/pozeprod/11008/11007379-1-small-1.jpg,11007379
"Principles and Practice of Functional Programming - Mircea Marin, Viorel Negru, Isabela Dramnesc",https://cdn4.libris.ro/img/pozeprod/27273/27272525-1-small-1.jpg,27272525
"Proiecte Arduino cu ESP32 si ESP32 CAM - Mihai Todica",https://cdn4.libris.ro/img/pozeprod/28817/28816137-1-small-1.jpg,28816137
"Prelucrarea digitala a semnalelor - Radu Zaciu",https://cdn4.libris.ro/img/pozeprod/315/314530-1-small-1.jpg,314530
"Programarea algoritmilor. Aplicatii in pascal si C/C++ - Manuela Coconea, Cristina Luca",https://cdn4.libris.ro/img/pozeprod/315/314533-1-small-1.jpg,314533
"Ingineria sistemelor soft reale. Provocari si metode de abordare - Dorin Bocu",https://cdn4.libris.ro/img/pozeprod/315/314547-1-small-1.jpg,314547
"Limbajul C# pentru incepatori. Vol.3 - Liviu Negrescu, Lavinia Negrescu",https://cdn4.libris.ro/img/pozeprod/315/314549-1-small-1.jpg,314549
"Data Mining Concepte, Modele Si Tehnici - Florin Gorunescu",https://cdn4.libris.ro/img/pozeprod/315/314554-1-small-1.jpg,314554
"Programare concurenta si paralel-distribuita in Java - Ernest Scheiber",https://cdn4.libris.ro/img/pozeprod/315/314570-1-small-1.jpg,314570
"qOS in retelele ip multimedia - Tatiana Radulescu",https://cdn4.libris.ro/img/pozeprod/315/314571-1-small-1.jpg,314571
"Dezvoltarea de software in context CMMI - Mariana Mocanu",https://cdn4.libris.ro/img/pozeprod/315/314573-1-small-1.jpg,314573
"Programarea matematica folosind Ms Excel solver, Management Scientist, Matlab - Moise Cocan",https://cdn4.libris.ro/img/pozeprod/315/314581-1-small-1.jpg,314581
"Microsoft Windows Vista - Paul Mcfedries",https://cdn4.libris.ro/img/pozeprod/315/314723-1-small-1.jpg,314723
"Dezvoltarea rapida a aplicatiilor cu Visual Basic - Bazil Parv",https://cdn4.libris.ro/img/pozeprod/320/319132-1-small-1.jpg,319132
"Initiere in programarea logica. Aplicatii in Prolog - Mariana Neagu",https://cdn4.libris.ro/img/pozeprod/373/372376-1-small-1.jpg,372376
"Limbajul C# pentru incepatori. Vol.6 - Liviu Negrescu, Lavinia Negrescu",https://cdn4.libris.ro/img/pozeprod/373/372377-1-small-1.jpg,372377
"Computer Si Internet  Fara Profesor Vol. 10. Muzica Digitala",https://cdn4.libris.ro/img/pozeprod/374/373201-1-small-1.jpg,373201
