url,titlu,autor,imagine,pret,"pret vechi","id extern"
"eBook Vindecarea celor 5 rani - Lise Bourbeau",https://cdn4.libris.ro/img/pozeprod/13290/13289856-1-small-1.jpg,13289856
"eBook Ma gasesti cand vrei - Lavinia Braniste",https://cdn4.libris.ro/img/pozeprod/29128/29127875-1-small-1.jpg,29127875
"eBook Idiotul - F.M. Dostoievski",https://cdn4.libris.ro/img/pozeprod/13274/13273190-1-small-1.jpg,13273190
"eBook Opere IV. Supravietuirile 1. Ramasitele mic-burgheze. 2. Armata mea de cavalerie - Radu Cosasu",https://cdn4.libris.ro/img/pozeprod/13277/13276895-1-small-1.jpg,13276895
"eBook Dragostea in vremea urii. Cronica unui sentiment. 1929-1939 - Florian Illies",https://cdn4.libris.ro/img/pozeprod/32894/32893980-1-small-1.jpg,32893980
"eBook ca si cum nimic nu s-ar fi intamplat - Alina Nelega",https://cdn4.libris.ro/img/pozeprod/21006/21005700-1-small-1.jpg,21005700
"eBook Marele Dictionar al bolilor si afectiunilor - cauzele subtile ale imbolnavirii - Jacques Martel",https://cdn4.libris.ro/img/pozeprod/13290/13289830-1-small-1.jpg,13289830
"eBook Strainul - Albert Camus",https://cdn4.libris.ro/img/pozeprod/11033/11032709-1-small-1.jpg,11032709
"eBook Zbor deasupra unui cuib de cuci - Ken Kesey",https://cdn4.libris.ro/img/pozeprod/11840/11839072-1-small-1.jpg,11839072
"eBook O mie noua sute optzeci si patru - George Orwell",https://cdn4.libris.ro/img/pozeprod/20917/20916026-1-small-1.jpg,20916026
"eBook Emotiile complexe - Dorin Nastas",https://cdn4.libris.ro/img/pozeprod/11039/11038252-1-small-1.jpg,11038252
"eBook Putin, obsesia imperiului - Armand Gosu",https://cdn4.libris.ro/img/pozeprod/28840/28839853-1-small-1.jpg,28839853
"eBook Scurta istorie a Romaniei - Keith Hitchins",https://cdn4.libris.ro/img/pozeprod/11033/11032676-1-small-1.jpg,11032676
"eBook Fragil. Povestiri - Simona Gosu",https://cdn4.libris.ro/img/pozeprod/24291/24290287-1-small-1.jpg,24290287
"eBook Ouale fatale. Diavoliada - Mihail Bulgakov",https://cdn4.libris.ro/img/pozeprod/13274/13273372-1-small-1.jpg,13273372
"eBook Psihologia invatarii. Cum invata copiii si adultii? - Georgeta (coord.) Panisoara",https://cdn4.libris.ro/img/pozeprod/21522/21521150-1-small-1.jpg,21521150
"eBook Sint o baba comunista! - Dan Lungu",https://cdn4.libris.ro/img/pozeprod/13227/13226481-1-small-1.jpg,13226481
"eBook In muntii nebuniei - H.P. Lovecraft",https://cdn4.libris.ro/img/pozeprod/28840/28839839-1-small-1.jpg,28839839
"eBook Despre senzualitate si sexualitate - Lise Bourbeau",https://cdn4.libris.ro/img/pozeprod/13301/13300399-1-small-1.jpg,13300399
"eBook Despre relatiile intime - Lise Bourbeau",https://cdn4.libris.ro/img/pozeprod/13301/13300373-1-small-1.jpg,13300373
"eBook Didactica matematicii pentru invatamantul primar - Constantin Petrovici",https://cdn4.libris.ro/img/pozeprod/11039/11038219-1-small-1.jpg,11038219
"eBook Astrologia relationala. Dragoste si sexualitate - Mihaela Dicu",https://cdn4.libris.ro/img/pozeprod/11029/11028841-1-small-1.jpg,11028841
"eBook Introducere in islam - Nadia Anghelescu",https://cdn4.libris.ro/img/pozeprod/11039/11038328-1-small-1.jpg,11038328
"eBook Iarna la Kremlin. Rusia si a doua venire a lui Vladimir Putin - Robert Service",https://cdn4.libris.ro/img/pozeprod/26865/26864817-1-small-1.jpg,26864817
"eBook Sa nu ma parasesti - Kazuo Ishiguro",https://cdn4.libris.ro/img/pozeprod/11033/11032662-1-small-1.jpg,11032662
"eBook Grupul meu de terapie - Christie Tate",https://cdn4.libris.ro/img/pozeprod/27824/27823579-1-small-1.jpg,27823579
"eBook Ultrainvatarea - Scott H. Young",https://cdn4.libris.ro/img/pozeprod/26927/26926515-1-small-1.jpg,26926515
